"location","Year","prop.pop","tot.pop","mean.init","abund.ratio","log.ratio"
"Cape Alava",2015,0.179332314923911,249.989247003932,128.516009284892,1.94519926657355,0.665364422503187
"Cape Alava",2007,0.143101050178918,191.75540723975,128.516009284892,1.49207408716427,0.40016715682506
"Cape Alava",2008,0.147436544316568,168.519970153838,128.516009284892,1.31127608997153,0.271000777553517
"Cape Alava",2013,0.134760025363818,199.849117614542,128.516009284892,1.55505231392239,0.441509187459122
"Cape Alava",2006,0.17133929599573,135.358043836627,128.516009284892,1.05323877227286,0.0518699617421826
"Cape Alava",2011,0.14450594828831,176.008245015162,128.516009284892,1.3695433432343,0.314477358168191
"Cape Alava",2012,0.121248372779345,133.979451921177,128.516009284892,1.04251176695172,0.0416329618709769
"Cape Alava",2010,0.13791383161327,141.637505066829,128.516009284892,1.10210008741284,0.097217530030155
"Cape Johnson",1981,0.295505720222505,10.6382059280102,28.5323304404731,0.372847424790787,-0.986585991839876
"Cape Johnson",1985,0.216788802049728,14.0912721332324,28.5323304404731,0.493870353935193,-0.705482237664726
"Cape Johnson",1978,0.387120236097692,4.64544283317231,28.5323304404731,0.162813298509355,-1.81515114257443
"Cape Johnson",1987,0.311766261499577,30.8648598884581,28.5323304404731,1.08175040075508,0.0785804705920074
"Cape Johnson",1983,0.171966837211017,8.94227553497289,28.5323304404731,0.313408522785376,-1.16024775483721
"Cape Johnson",1977,0.0733053413729275,1.39280148608562,28.5323304404731,0.0488148519445833,-3.0197206692993
"Cape Johnson",2000,0.29475610109708,148.557074952928,28.5323304404731,5.20662254570696,1.6499313817716
"Cape Johnson",1991,0.185437629526096,51.1807857492025,28.5323304404731,1.79378217478522,0.584326337527419
"Cape Johnson",1995,0.0802870526629973,31.7133858018839,28.5323304404731,1.11148950374199,0.105701011050481
"Cape Johnson",1999,0.166759988843394,100.72303326141,28.5323304404731,3.53013692560262,1.26133665931548
"Cape Johnson",1990,0.0720025269522304,15.1925331869206,28.5323304404731,0.532467308221343,-0.630233776294747
"Cape Johnson",1994,0.184062420659888,66.2624714375596,28.5323304404731,2.32236450421751,0.842585849516368
"Cape Johnson",1998,0.148482741299254,64.293026982577,28.5323304404731,2.25333949207939,0.812413334554354
"Cape Johnson",1989,0.0924215018523858,19.2236723852962,28.5323304404731,0.673750516993433,-0.394895389422032
"Cape Johnson",1993,0.316768354059425,97.2478846962435,28.5323304404731,3.4083400547716,1.22622538531894
"Cape Johnson",1997,0.189343628914286,95.0505017149715,28.5323304404731,3.33132626208977,1.20337050160499
"Cape Johnson",2001,0.183008407346966,101.569666077566,28.5323304404731,3.55980967939057,1.26970708258951
"Cape Johnson",1992,0.32010774498165,100.193724179257,28.5323304404731,3.51158572161816,1.25606770800007
"Cape Johnson",1996,0.111888392857269,48.1120089286256,28.5323304404731,1.68622780494575,0.522493966078553
"Cape Johnson",2015,0.109836260084396,153.111746557648,28.5323304404731,5.36625449775595,1.68013017871253
"Cape Johnson",2004,0.172512737927303,128.176964279986,28.5323304404731,4.49234122489227,1.50237399678998
"Cape Johnson",2008,0.182059153591003,208.093612554516,28.5323304404731,7.2932567842175,1.98695019306516
"Cape Johnson",2013,0.14827382459395,219.890081872828,28.5323304404731,7.70669897895595,2.04208994789838
"Cape Johnson",2003,0.14165027954536,95.1889878544817,28.5323304404731,3.33617991888444,1.20482641556151
"Cape Johnson",2007,0.0845461407824869,113.291828648532,28.5323304404731,3.97064757415777,1.3789291983133
"Cape Johnson",2012,0.101390093145186,112.03605292543,28.5323304404731,3.92663519578852,1.36778287486834
"Cape Johnson",2002,0.151674026836993,83.5723887871834,28.5323304404731,2.9290418096601,1.07467534212409
"Cape Johnson",2006,0.18657899971442,147.397409774392,28.5323304404731,5.16597864594015,1.6420945610879
"Cape Johnson",2011,0.162935649315079,198.455620865766,28.5323304404731,6.95546482891762,1.93952765691893
"Cape Johnson",2005,0.178050218718821,144.932878037121,28.5323304404731,5.07960183411914,1.62523287940818
"Cape Johnson",2010,0.223708550559949,229.748681425067,28.5323304404731,8.05222279001678,2.08594817629899
"Chibahdehl Rock",1985,2.92890683517566e-06,0.000190378944286418,8.84114706028757,2.15332855553955e-05,-10.745910654636
"Chibahdehl Rock",1983,8.21201327538823e-06,0.000427024690320188,8.84114706028757,4.8299693174236e-05,-9.93808534982622
"Chibahdehl Rock",1990,0.00216202906008112,0.456188131677116,8.84114706028757,0.0515982969818712,-2.96426661126657
"Chibahdehl Rock",1991,0.0942941599174593,26.0251881372188,8.84114706028757,2.94364384618349,1.07964821738792
"Chibahdehl Rock",1981,9.85957588783837e-06,0.000354944731962181,8.84114706028757,4.01469096195122e-05,-10.1229650914053
"Chibahdehl Rock",1989,0.00020223515368667,0.0420649119668273,8.84114706028757,0.00475785683463782,-5.34795795695343
"Chibahdehl Rock",1993,0.104279223846599,32.0137217209058,8.84114706028757,3.62099188064683,1.28674798848517
"Chibahdehl Rock",1978,1.40796642367214e-06,1.68955970840656e-05,8.84114706028757,1.91101866860204e-06,-13.1678741237313
"Chibahdehl Rock",1987,9.93955479674513e-05,0.00984015924877768,8.84114706028757,0.00111299576646309,-6.80070001041286
"Chibahdehl Rock",1992,0.0767106010811226,24.0104181383914,8.84114706028757,2.71575825791211,0.99907119907537
"Chibahdehl Rock",1977,7.11393561370066e-06,0.000135164776660313,8.84114706028757,1.5288149347435e-05,-11.0884325821418
"Chibahdehl Rock",2000,0.00754550419731437,3.80293411544644,8.84114706028757,0.430140352774852,-0.843643721750027
"Chibahdehl Rock",2004,0.00303322541758244,2.25368648526375,8.84114706028757,0.254908833649743,-1.36684931284652
"Chibahdehl Rock",1995,0.0610974146712087,24.1334787951274,8.84114706028757,2.72967734057151,1.004183411945
"Chibahdehl Rock",1999,0.0121678171120683,7.34936153568923,8.84114706028757,0.831267875715008,-0.184803182623735
"Chibahdehl Rock",2003,0.00257904102295881,1.73311556742832,8.84114706028757,0.196028360981923,-1.62949593133213
"Chibahdehl Rock",1994,0.0558906657841068,20.1206396822785,8.84114706028757,2.27579515927926,0.822329511897141
"Chibahdehl Rock",1998,0.0103920559268906,4.49976021634364,8.84114706028757,0.508956607741042,-0.675392516083203
"Chibahdehl Rock",2002,0.00111548733638789,0.614633522349726,8.84114706028757,0.0695196582704207,-2.6661457135949
"Chibahdehl Rock",2006,0.00131808353739638,1.04128599454314,8.84114706028757,0.117777250784613,-2.13896014369252
"Chibahdehl Rock",1997,0.0298870009313656,15.0032744675456,8.84114706028757,1.69698279705547,0.528851848932275
"Chibahdehl Rock",2001,0.00481679039718286,2.67331867043649,8.84114706028757,0.302372379082396,-1.19609597786166
"Chibahdehl Rock",2005,0.00528825289350043,4.30463785530935,8.84114706028757,0.486886806197899,-0.71972361372091
"Chibahdehl Rock",1996,0.0374746818393852,16.1141131909356,8.84114706028757,1.82262698279464,0.60027885753227
"Chibahdehl Rock",2015,0.00448211984443647,6.24807506314444,8.84114706028757,0.706704121143893,-0.347143199770008
"Chibahdehl Rock",2007,0.00385240173682411,5.1622183273443,8.84114706028757,0.583885585449859,-0.538050230673409
"Chibahdehl Rock",2008,0.00138331561827487,1.58112975168818,8.84114706028757,0.178837626035004,-1.72127700194398
"Chibahdehl Rock",2013,0.00621892037347993,9.22265891387074,8.84114706028757,1.04315185020469,0.0422467552629688
"Chibahdehl Rock",2010,0.000863793939319568,0.887116375681197,8.84114706028757,0.100339511336252,-2.2991957300171
"Chibahdehl Rock",2011,0.00708462178783476,8.62906933758273,8.84114706028757,0.976012419965568,-0.0242799672754546
"Chibahdehl Rock",2012,0.00313398890748806,3.46305774277431,8.84114706028757,0.391697787533654,-0.937264686695837
"Destruction Island",1981,0.0791656746104904,2.84996428597765,25.8204230062401,0.110376359259834,-2.20385930520895
"Destruction Island",1983,0.127883011023021,6.64991657319711,25.8204230062401,0.257544834629161,-1.35656145896991
"Destruction Island",1985,0.116921609545491,7.59990462045692,25.8204230062401,0.294336952520887,-1.22303007090143
"Destruction Island",1978,0.474994037458836,5.69992844950603,25.8204230062401,0.220752713777327,-1.51071214613161
"Destruction Island",1987,0.0618832678806765,6.12644352018698,25.8204230062401,0.237271229782191,-1.43855136274648
"Destruction Island",1989,0.128040191918445,26.6323599190366,25.8204230062401,1.03144553102791,0.0309612465390822
"Destruction Island",1977,0.301372814781942,5.72608348085691,25.8204230062401,0.221765672834758,-1.50613398234297
"Destruction Island",2000,0.294126192669303,148.239601105329,25.8204230062401,5.74117631881953,1.74766412292771
"Destruction Island",1991,0.0808317997849898,22.3095767406572,25.8204230062401,0.864028321118734,-0.146149731642695
"Destruction Island",1995,0.139016188816149,54.911394582379,25.8204230062401,2.12666518163193,0.75455511039615
"Destruction Island",1999,0.328077832398627,198.159010768771,25.8204230062401,7.67450675462911,2.03790402491024
"Destruction Island",1990,0.135162712602022,28.5193323590266,25.8204230062401,1.10452614785336,0.0994164175257045
"Destruction Island",1994,0.128018659795712,46.0867175264565,25.8204230062401,1.78489397773687,0.579359017241732
"Destruction Island",1998,0.23877228561472,103.388399671174,25.8204230062401,4.00413268389087,1.38732699873881
"Destruction Island",2002,0.374468590737077,206.33219349613,25.8204230062401,7.99104621354439,2.07832169157475
"Destruction Island",1993,0.0839583023115495,25.7751988096457,25.8204230062401,0.998248510623412,-0.00175302502748569
"Destruction Island",1997,0.177473142269035,89.0915174190557,25.8204230062401,3.45042826748131,1.23849835884092
"Destruction Island",2001,0.249583115837563,138.518629289848,25.8204230062401,5.36469248611346,1.67983905591491
"Destruction Island",1992,0.100891332084081,31.5789869423173,25.8204230062401,1.22302360943837,0.201326161047215
"Destruction Island",1996,0.070291649920366,30.2254094657574,25.8204230062401,1.17060086345033,0.15751717548818
"Destruction Island",2015,0.382732725576856,533.529419454137,25.8204230062401,20.6630781891217,3.02834844529027
"Destruction Island",2004,0.484008551029971,359.618353415268,25.8204230062401,13.9276708723307,2.6338775715384
"Destruction Island",2008,0.491572235298008,561.867064945623,25.8204230062401,21.7605677803897,3.08009951449612
"Destruction Island",2013,0.442462471756656,656.171845615121,25.8204230062401,25.4129006893706,3.23525694624268
"Destruction Island",2003,0.440475169806064,295.999314109675,25.8204230062401,11.4637670358127,2.43919136894925
"Destruction Island",2007,0.501904674668618,672.552264055947,25.8204230062401,26.0472984464046,3.25991405634949
"Destruction Island",2012,0.59774883908863,660.512467192936,25.8204230062401,25.5810087632301,3.24185023099589
"Destruction Island",2005,0.433760423227461,353.080984507153,25.8204230062401,13.6744848998726,2.61553168031325
"Destruction Island",2006,0.411277915632006,324.909553349284,25.8204230062401,12.5834326289218,2.53238107803593
"Destruction Island",2011,0.507187791675026,617.754730260182,25.8204230062401,23.92504298287,3.1749257339046
"Destruction Island",2010,0.498932822989893,512.40400921062,25.8204230062401,19.8449114906748,2.98794762619358
"Neah Bay",1978,4.03643949375976e-08,4.84372739251171e-07,3.46384985335363,1.39836528648091e-07,-15.7827917490881
"Neah Bay",1981,2.8260389495216e-07,1.01737402182778e-05,3.46384985335363,2.93711928894024e-06,-12.7380812906583
"Neah Bay",1977,2.03946416310608e-07,3.87498190990154e-06,3.46384985335363,1.11869222799882e-06,-13.7033502084683
"Neah Bay",1985,8.29418341785626e-08,5.39121922160657e-06,3.46384985335363,1.55642405122927e-06,-13.3731196428397
"Neah Bay",1991,0.0370599745441239,10.2285529741782,3.46384985335363,2.95294351869066,1.08280247582325
"Neah Bay",1995,0.0239225585619801,9.44941063198214,3.46384985335363,2.72800815047841,1.00357172768878
"Neah Bay",1983,2.27654140871891e-07,1.18380153253383e-05,3.46384985335363,3.41758904875078e-06,-12.5865752119941
"Neah Bay",1990,0.000761018114357026,0.160574822129332,3.46384985335363,0.0463573275192247,-3.07137590843568
"Neah Bay",1994,0.0227501468726795,8.19005287416462,3.46384985335363,2.36443645680403,0.860539708900141
"Neah Bay",1998,0.0040200817573518,1.74069540093333,3.46384985335363,0.502532001855688,-0.688095955791777
"Neah Bay",1989,1.16430949680391e-05,0.00242176375335212,3.46384985335363,0.0006991537901123,-7.26563982546329
"Neah Bay",1993,0.0410007750097116,12.5872379279814,3.46384985335363,3.63388670435433,1.29030279292065
"Neah Bay",1997,0.0201481566577221,10.1143746421765,3.46384985335363,2.91998067767977,1.07157699902534
"Neah Bay",1987,5.65405514585393e-06,0.000559751459439539,3.46384985335363,0.000161598072415754,-8.73039834006875
"Neah Bay",1992,0.0301611220630418,9.44043120573208,3.46384985335363,2.7254158249937,1.00262101280153
"Neah Bay",1996,0.0146781868075057,6.31162032722743,3.46384985335363,1.82214027583114,0.600011785902254
"Neah Bay",2000,0.00409386424178115,2.0633075778577,3.46384985335363,0.595668884394642,-0.518070329395384
"Neah Bay",2004,0.000759987405554607,0.564670642327073,3.46384985335363,0.163018221410599,-1.81389329662808
"Neah Bay",2008,0.000293676059934134,0.335671736504715,3.46384985335363,0.0969071266699752,-2.33400221614407
"Neah Bay",1999,0.00751345944410575,4.53812950423987,3.46384985335363,1.31014036299701,0.27013427879916
"Neah Bay",2003,0.000741036457017286,0.497976499115616,3.46384985335363,0.143763881287604,-1.93958303848784
"Neah Bay",2007,0.00228687664874572,3.06441470931926,3.46384985335363,0.884684625216176,-0.122524053171921
"Neah Bay",2012,0.00188816343974452,2.08642060091769,3.46384985335363,0.602341524387283,-0.506930678278402
"Neah Bay",2002,0.000118685411791608,0.065395661897176,3.46384985335363,0.018879473610515,-3.96967999945245
"Neah Bay",2006,0.000841489578595089,0.664776767090121,3.46384985335363,0.191918470844369,-1.65068462815455
"Neah Bay",2011,0.00520569277934613,6.34053380524358,3.46384985335363,1.83048748464221,0.604582316429522
"Neah Bay",2001,0.00154581979809865,0.857929987944749,3.46384985335363,0.24768105554983,-1.39561342684151
"Neah Bay",2005,0.00137468009849451,1.11898960017453,3.46384985335363,0.323047951715097,-1.1299545094559
"Neah Bay",2010,0.000178523259285468,0.183343387286176,3.46384985335363,0.0529305238530089,-2.93877509607055
"Neah Bay",2015,0.00326030655610432,4.54486733920942,3.46384985335363,1.31208554978478,0.271617894024745
"Neah Bay",2013,0.00468077385154997,6.9415876218486,3.46384985335363,2.00400938716437,0.695149867425406
"Point of the Arches",1985,0.175426777579949,11.4027405426967,75.6493322989687,0.150731542449478,-1.89225488901708
"Point of the Arches",1991,0.261539212856095,72.1848227482824,75.6493322989687,0.954203038607208,-0.046878801449942
"Point of the Arches",1983,0.323809009837855,16.8380685115684,75.6493322989687,0.222580530453644,-1.50246630823526
"Point of the Arches",1990,0.398822176997943,84.151479346566,75.6493322989687,1.11238892385721,0.106509886349682
"Point of the Arches",1994,0.279550150939004,100.638054338042,75.6493322989687,1.33032310107268,0.285421845867538
"Point of the Arches",1981,0.307825697255347,11.0817251011925,75.6493322989687,0.146488075498104,-1.92081124975522
"Point of the Arches",1989,0.33947930193297,70.6116948020578,75.6493322989687,0.933408037535586,-0.0689128344732995
"Point of the Arches",1993,0.21272595233462,65.3068673667283,75.6493322989687,0.863284121380389,-0.147011416843452
"Point of the Arches",1978,0.0433046554118734,0.519655864942481,75.6493322989687,0.00686927232733243,-4.9806970986879
"Point of the Arches",1987,0.234959289881718,23.26096969829,75.6493322989687,0.307484137551431,-1.17933177826472
"Point of the Arches",1992,0.177182833828548,55.4582269883355,75.6493322989687,0.733096053897247,-0.310478543528989
"Point of the Arches",1977,0.218733558795707,4.15593761711842,75.6493322989687,0.054936871097474,-2.90157055120228
"Point of the Arches",2000,0.135738637424637,68.4122732620173,75.6493322989687,0.904334132013877,-0.100556371821181
"Point of the Arches",2004,0.138073998781051,102.588981094321,75.6493322989687,1.35611218204657,0.304621916219098
"Point of the Arches",1995,0.412450534085719,162.917960963859,75.6493322989687,2.15359416947663,0.767138153126488
"Point of the Arches",1999,0.204645801545462,123.606064133459,75.6493322989687,1.6339346346768,0.490990992379885
"Point of the Arches",2003,0.200189168005164,134.52712089947,75.6493322989687,1.77829885355517,0.575657207081428
"Point of the Arches",2007,0.106043467645282,142.098246644678,75.6493322989687,1.87838071171733,0.630410082134978
"Point of the Arches",1998,0.246749126397658,106.842371730186,75.6493322989687,1.4123372736185,0.345245972884035
"Point of the Arches",2002,0.212338149543499,116.998320398468,75.6493322989687,1.54658761476025,0.436050965117447
"Point of the Arches",2006,0.100969415015375,79.7658378621463,75.6493322989687,1.05441562321937,0.0529867018218953
"Point of the Arches",1997,0.265156358374881,133.10849190419,75.6493322989687,1.75954615670818,0.565055910290318
"Point of the Arches",2001,0.261657348974383,145.219828680782,75.6493322989687,1.91964455293364,0.652140040220866
"Point of the Arches",2005,0.153527776807936,124.971610321659,75.6493322989687,1.65198563587802,0.501977980071893
"Point of the Arches",1996,0.270503380217276,116.316453493429,75.6493322989687,1.53757409297074,0.430205910087481
"Point of the Arches",2015,0.0784544945521988,109.365565405765,75.6493322989687,1.44569108651942,0.368587467801338
"Point of the Arches",2011,0.0963287455118585,117.328412033444,75.6493322989687,1.55095105889048,0.438868329144957
"Point of the Arches",2008,0.0903635873420529,103.285580331966,75.6493322989687,1.36532044888087,0.311389162169741
"Point of the Arches",2013,0.053434944416363,79.2440225694663,75.6493322989687,1.04751780566008,0.046423370913205
"Point of the Arches",2010,0.0896705086538434,92.0916123874972,75.6493322989687,1.21734864788427,0.196675254394242
"Point of the Arches",2012,0.0804632137345405,88.9118511766672,75.6493322989687,1.1753157427125,0.16153682870025
"Rock 305",1978,0.385568297817591,4.62681957381109,28.0397415172532,0.165009351850271,-1.80175312880726
"Rock 305",1977,0.0743421880599862,1.41250157313974,28.0397415172532,0.0503749855279731,-2.98826054600123
"Rock 305",1985,0.213924160701963,13.9050704456276,28.0397415172532,0.495905799883056,-0.701369289884831
"Rock 305",1991,0.183048702486837,50.5214418863671,28.0397415172532,1.8017798721604,0.588774994210655
"Rock 305",1995,0.0787428705642658,31.103433872885,28.0397415172532,1.10926250349871,0.10369538324284
"Rock 305",1983,0.171368288092122,8.91115098079035,28.0397415172532,0.317804319818968,-1.14631943208654
"Rock 305",1990,0.0706644959905867,14.9102086540138,28.0397415172532,0.53175271408402,-0.631576720854599
"Rock 305",1994,0.180960216743896,65.1456780278025,28.0397415172532,2.32333375782789,0.843003118813583
"Rock 305",1981,0.295075233563517,10.6227084082866,28.0397415172532,0.37884473370592,-0.970628831438022
"Rock 305",1989,0.0898441058239368,18.6875740113789,28.0397415172532,0.666467413755585,-0.405764032148127
"Rock 305",1993,0.314763791741049,96.6324840645019,28.0397415172532,3.446268718456,1.23729211488439
"Rock 305",1997,0.188468391614515,94.6111325904864,28.0397415172532,3.37417991290222,1.21615230602823
"Rock 305",1987,0.309683856445386,30.6587017880932,28.0397415172532,1.09340172658969,0.0892936865791132
"Rock 305",1992,0.316737627443932,99.1388773899506,28.0397415172532,3.53565589500706,1.26289882527956
"Rock 305",1996,0.109072736399057,46.9012766515944,28.0397415172532,1.67267150528957,0.514422052031742
"Rock 305",2000,0.293158614754019,147.751941836025,28.0397415172532,5.26937602991495,1.66191195514775
"Rock 305",2004,0.17140241936277,127.351997586538,28.0397415172532,4.54183921446553,1.51333204333541
"Rock 305",2008,0.18129032006317,207.214835832204,28.0397415172532,7.39004087126487,2.00013326556253
"Rock 305",1999,0.165588587890227,100.015507085697,28.0397415172532,3.566919724426,1.27170240105651
"Rock 305",2003,0.140826774584523,94.6355925207992,28.0397415172532,3.37505224370805,1.21641080382188
"Rock 305",2007,0.0842000353853095,112.828047416315,28.0397415172532,4.02386189426497,1.39224211169778
"Rock 305",1998,0.146596618210341,63.4763356850778,28.0397415172532,2.26379888866022,0.817044326298235
"Rock 305",2002,0.150523107314039,82.9382321300357,28.0397415172532,2.95788147972058,1.08447329577816
"Rock 305",2006,0.186131719738553,147.044058593457,28.0397415172532,5.2441303177841,1.6571094164287
"Rock 305",2011,0.161381671676435,196.562876101898,28.0397415172532,7.01015292815557,1.9473595165226
"Rock 305",2001,0.181667897537172,100.82568313313,28.0397415172532,3.5958135730706,1.27977027240414
"Rock 305",2005,0.177291330933481,144.315143379853,28.0397415172532,5.14680719474729,1.63837656023463
"Rock 305",2010,0.22319613613715,229.222431812853,28.0397415172532,8.17491244246348,2.10107000632394
"Rock 305",2015,0.10868961612983,151.513324884983,28.0397415172532,5.40352074186399,1.68705073035166
"Rock 305",2012,0.0999151903959158,110.406285387487,28.0397415172532,3.93749298008159,1.37054422131374
"Rock 305",2013,0.146995421641254,217.99421029398,28.0397415172532,7.77447289090898,2.05084566038561
"Tatoosh Island",1985,8.5245294952685e-05,0.00554094417192452,16.3570372106912,0.000338749866528572,-7.99024857978204
"Tatoosh Island",1981,0.000278946135680469,0.0100420608844969,16.3570372106912,0.000613929084781519,-7.39563113358594
"Tatoosh Island",1983,0.00024217809500382,0.0125932609401986,16.3570372106912,0.000769898654504955,-7.16925166930492
"Tatoosh Island",1990,0.00691183660019246,1.45839752264061,16.3570372106912,0.0891602497356538,-2.41731996948528
"Tatoosh Island",1978,3.98151350651244e-05,0.000477781620781492,16.3570372106912,2.92095453857137e-05,-10.4410150053381
"Tatoosh Island",1987,0.00134465394366901,0.133120740423232,16.3570372106912,0.0081384384414203,-4.81115695503424
"Tatoosh Island",1989,0.0026746329816334,0.556323660179746,16.3570372106912,0.0340112731305719,-3.38106324665685
"Tatoosh Island",1977,0.000201171208532136,0.00382225296211058,16.3570372106912,0.000233676362832525,-8.36157346474178
"Tatoosh Island",2000,0.012366417662049,6.23267450167272,16.3570372106912,0.381039330129967,-0.964852680495572
"Tatoosh Island",1991,0.170494168294396,47.0563904492532,16.3570372106912,2.87682847713377,1.05668846413861
"Tatoosh Island",1995,0.113197122872628,44.712863534688,16.3570372106912,2.73355516397939,1.00560301986244
"Tatoosh Island",1999,0.0183206466125679,11.065670553991,16.3570372106912,0.676508246050718,-0.390810642161446
"Tatoosh Island",2003,0.0081872529251622,5.501833965709,16.3570372106912,0.336358834111652,-1.08957673021547
"Tatoosh Island",1994,0.100778626478058,36.2803055321009,16.3570372106912,2.21802427082501,0.796616831530619
"Tatoosh Island",1998,0.0201077886354527,8.70667247915102,16.3570372106912,0.53228909166143,-0.630568531853102
"Tatoosh Island",2002,0.00773110205032146,4.25983722972712,16.3570372106912,0.260428412239769,-1.34542726461603
