"location","Year","prop.pop","tot.pop","mean.init","abund.ratio","log.ratio","Region"
"Destruction Island",1983,0.0905927421093316,4.71082258968524,18.3580918140763,0.256607420716415,-1.36020790782509,"Southern"
"Destruction Island",1985,0.0828236034321557,5.38353422309012,18.3580918140763,0.293251296355443,-1.2267253708089,"Southern"
"Destruction Island",1978,0.336458133099422,4.03749759719306,18.3580918140763,0.219930134247246,-1.51444535466974,"Southern"
"Destruction Island",1987,0.04502462103686,4.45743748264914,18.3580918140763,0.242805054457313,-1.41549640264398,"Southern"
"Destruction Island",1989,0.0907054182263782,18.8667269910867,18.3580918140763,1.0277063205785,0.0273294458474576,"Southern"
"Destruction Island",1977,0.213553359235162,4.05751382546807,18.3580918140763,0.221020456077953,-1.50950002030923,"Southern"
"Destruction Island",2000,0.222536183839081,112.158236654897,18.3580918140763,6.10947138683,1.80984025337367,"Southern"
"Destruction Island",1991,0.0579150779622555,15.9845615175825,18.3580918140763,0.870709313335396,-0.138447096827839,"Southern"
"Destruction Island",1995,0.102301583262836,40.40912538882,18.3580918140763,2.20116152583113,0.788985187325983,"Southern"
"Destruction Island",1999,0.248701537422129,150.215728602966,18.3580918140763,8.1825349891641,2.1020020034811,"Southern"
"Destruction Island",1990,0.0958435399694768,20.2229869335596,18.3580918140763,1.1015843660861,0.0967494763255183,"Southern"
"Destruction Island",1994,0.0915276511832915,32.9499544259849,18.3580918140763,1.79484636854906,0.584919429725276,"Southern"
"Destruction Island",1998,0.172864324347057,74.8502524422759,18.3580918140763,4.07723488913394,1.40541903540637,"Southern"
"Destruction Island",2002,0.283595970314145,156.261379643094,18.3580918140763,8.51185304146254,2.14145966758448,"Southern"
"Destruction Island",1993,0.0599088687533035,18.3920227072642,18.3580918140763,1.00184827995913,0.00184657399147805,"Southern"
"Destruction Island",1997,0.133127836334849,66.8301738400944,18.3580918140763,3.64036603133511,1.29208423465212,"Southern"
"Destruction Island",2001,0.188105538900835,104.398574089964,18.3580918140763,5.68678788336351,1.73814556911728,"Southern"
"Destruction Island",1992,0.0736779157851518,23.0611876407525,18.3580918140763,1.25618652931402,0.228080567619732,"Southern"
"Destruction Island",1996,0.0534470263510471,22.9822213309502,18.3580918140763,1.2518850849917,0.224650483314991,"Southern"
"Destruction Island",2015,0.306275146974139,426.947554881949,18.3580918140763,23.2566412242575,3.14659073529895,"Southern"
