"year","grand.mean","SE","q025","q05","q25","q75","q95","q975"
2016,18.3064820636054,3.15332310765663,12.2180941524412,13.1799402575103,16.1641519909404,20.3992483629374,23.5353649525286,24.5658649234431
2017,0.858399587190563,0.49641250309513,0.0691607849041737,0.0866531719515246,0.484319145662957,1.1950357890439,1.7151409551681,1.88364852835169
2018,0.0309429657190963,0.0156675603020724,0.0028447657316308,0.00650293359805404,0.0196654658118335,0.0412498756086109,0.0581727834186537,0.0637935776663465
2019,0.714768846529611,0.23206335161956,0.302335267551994,0.354364096999609,0.545453778515818,0.871247572606477,1.11285421916732,1.19508143709309
2021,3.13218916627629,0.589010255594622,1.98145080803356,2.16350367555593,2.73771925629579,3.52492393460355,4.10425665406923,4.29239351387885
2022,0.0606550838975525,0.0252871364796321,0.0139077498988597,0.0202723826420406,0.0426996585890977,0.0777009273439685,0.103508663478498,0.111894633249127
2023,0.416290529757669,0.149210398813516,0.143049804729418,0.174888526809505,0.310332503589599,0.516256450771488,0.6681828196948,0.717670977727564
2024,2.86004441908677,0.82534296720991,1.40612049998172,1.56960897987682,2.25869379478879,3.41154799767722,4.27085857537123,4.55595767883259
2025,4.76907864601716,1.09806144763455,2.65276088054122,2.9698001337373,4.01790262097838,5.50861916716102,6.59006188895793,6.9441682990763
